customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,total_lines,total_quantity,lifetime_revenue,lifetime_cost,lifetime_profit,lifetime_discount,lifetime_shipping,returned_orders,measured_orders,clv_historical_revenue,clv_historical_profit,avg_order_value,avg_order_profit,profit_margin_pct,days_since_last_purchase,tenure_days_observed,is_repeat_customer,return_rate_pct,avg_days_between_orders,cohort_month,r_score,f_score,m_score,rfm_cell,rfm_sum,fm_score,days_since_first_purchase,segment,segment_action,label_caveat
ANTHONY_JOHNSON,Corporate,US,United States,2011-05-03,2014-11-25,32,77,259,12282.657,9804.0746,2478.5824,1247.173,1154.432,3,22,12282.657,2478.5824,383.83303125,77.4557,20.17952955944304,36,1302,1,13.636363636363637,42.0,2011-05,2,3,2,232,7,2.5,1338,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
ANTHONY_O_DONNELL,Corporate,APAC,Australia,2011-08-30,2014-12-24,32,60,228,15022.8036,13929.704,1093.0995999999998,2947.7664,1133.227,1,27,15022.8036,1093.0995999999998,469.4626125,34.15936249999999,7.276268991495035,7,1212,1,3.7037037037037033,39.096774193548384,2011-08,4,3,3,433,10,3.0,1219,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
ANTHONY_RAWLES,Corporate,EU,United States,2011-04-26,2014-12-09,45,72,248,17339.9476,14222.3008,3117.6468,2327.3324,1822.837,1,38,17339.9476,3117.6468,385.3321688888889,69.28104,17.97956298322378,22,1323,1,2.631578947368421,30.068181818181817,2011-04,3,5,4,354,12,4.5,1345,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
ANTHONY_WITT,Consumer,LATAM,China,2011-02-05,2014-12-15,32,78,244,15147.25552,13930.8435,1216.4120199999995,3098.03448,1695.118,4,25,15147.25552,1216.4120199999995,473.351735,38.01287562499999,8.030577013729543,16,1409,1,16.0,45.45161290322581,2011-02,3,3,3,333,9,3.0,1425,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
ARIANNE_IRVING,Consumer,US,United States,2011-04-28,2014-12-18,26,50,176,9278.5763,7740.3989,1538.1774,1578.6736999999996,929.636,0,22,9278.5763,1538.1774,356.86831923076926,59.16066923076923,16.577730788289145,13,1330,1,0.0,53.2,2011-04,3,1,1,311,5,1.0,1343,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
ARTHUR_GAINER,Consumer,US,United States,2011-01-30,2014-12-08,33,75,284,19873.64176,18140.3946,1733.2471599999997,2925.88824,2023.33,4,29,19873.64176,1733.2471599999997,602.2315684848485,52.5226412121212,8.721336436125835,23,1408,1,13.79310344827586,44.0,2011-01,2,3,4,234,9,3.5,1431,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
ARTHUR_PRICHEP,Consumer,US,United States,2011-01-04,2014-10-16,37,87,284,18545.9403,15408.3247,3137.6156,1738.2297,2743.418,3,32,18545.9403,3137.6156,501.2416297297297,84.80042162162162,16.91807236109781,76,1381,1,9.375,38.36111111111112,2011-01,1,4,4,144,9,4.0,1457,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
ARTHUR_WIEDIGER,Home Office,US,United States,2011-01-04,2014-11-26,28,49,175,11013.01356,8332.0466,2680.96696,1119.4464400000002,865.03,2,22,11013.01356,2680.96696,393.3219128571428,95.74882,24.343627158850055,35,1422,1,9.090909090909092,52.66666666666666,2011-01,2,1,1,211,4,1.0,1457,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
ART_FERGUSON,Consumer,APAC,United States,2011-03-30,2014-12-26,45,98,326,28187.3405,25909.0368,2278.3037,3707.8795,2887.289,1,36,28187.3405,2278.3037,626.3853444444445,50.62897111111111,8.082719616630735,5,1367,1,2.7777777777777777,31.068181818181817,2011-03,5,5,5,555,15,5.0,1372,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
ART_FOSTER,Consumer,EU,Italy,2011-03-28,2014-11-08,37,76,283,20066.15728,17094.9225,2971.23478,2048.7727199999995,2337.43,1,35,20066.15728,2971.23478,542.3285751351351,80.3036427027027,14.807193716962631,53,1321,1,2.857142857142857,36.69444444444444,2011-03,1,4,5,145,10,4.5,1374,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
ASHLEY_JARBOE,Consumer,APAC,United States,2011-03-03,2014-12-03,36,56,195,15947.948,12941.2448,3006.7032,2090.5419999999995,1145.641,2,29,15947.948,3006.7032,442.9985555555556,83.51953333333333,18.8532292681165,28,1371,1,6.896551724137931,39.17142857142857,2011-03,2,4,3,243,9,3.5,1399,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
ASTREA_JONES,Consumer,Africa,Turkey,2011-03-03,2014-11-13,27,60,206,13262.74948,10731.3915,2531.35798,2018.03052,1443.812,0,17,13262.74948,2531.35798,491.2129437037037,93.75399925925927,19.08622328889832,48,1351,1,0.0,51.96153846153846,2011-03,1,1,2,112,4,1.5,1399,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
BARBARA_FISHER,Corporate,APAC,United States,2011-07-14,2014-12-09,30,62,193,9835.0112,8001.279600000001,1833.7316,1391.6188000000002,1264.938,1,22,9835.0112,1833.7316,327.83370666666667,61.124386666666666,18.64493657109409,22,1244,1,4.545454545454546,42.89655172413793,2011-07,3,2,1,321,6,1.5,1266,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
BARRY_BLUMSTEIN,Corporate,APAC,United States,2011-04-05,2014-12-17,37,62,211,9886.8207,9587.3961,299.4245999999998,2266.6093,973.469,0,30,9886.8207,299.4245999999998,267.21137027027027,8.092556756756752,3.028522606867947,14,1352,1,0.0,37.55555555555556,2011-04,3,4,1,341,8,2.5,1366,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
BARRY_FRANZ,Home Office,APAC,United States,2011-04-25,2014-12-23,27,69,228,24079.87166,22964.2011,1115.67056,5292.36834,2670.27,4,25,24079.87166,1115.67056,891.8470985185186,41.32113185185185,4.633208082471981,8,1338,1,16.0,51.46153846153846,2011-04,4,1,5,415,10,3.0,1346,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
BARRY_FRANZ_SISCH,Corporate,EU,United States,2011-02-16,2014-12-16,31,62,191,13208.2773,12268.156,940.1213,2953.9227,1549.016,0,24,13208.2773,940.1213,426.0734612903226,30.326493548387106,7.117667797601435,15,1399,1,0.0,46.63333333333333,2011-02,3,2,2,322,7,2.0,1414,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
BARRY_GONZALEZ,Consumer,LATAM,United States,2011-09-27,2014-12-03,34,67,250,20023.5634,18493.3854,1530.178,4726.4666,2045.3,1,33,20023.5634,1530.178,588.9283352941176,45.00523529411765,7.641886558513357,28,1163,1,3.0303030303030303,35.24242424242424,2011-09,2,3,5,235,10,4.0,1191,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
BARRY_POND,Corporate,EU,United States,2011-03-05,2014-12-26,30,57,176,10385.32876,8294.367,2090.96176,834.6312399999999,972.271,1,21,10385.32876,2090.96176,346.17762533333337,69.69872533333333,20.133804218635053,5,1392,1,4.761904761904762,48.0,2011-03,5,2,1,521,8,1.5,1397,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
BARRY_WEIRICH,Consumer,APAC,Australia,2011-01-27,2014-12-09,23,51,216,17436.5359,13741.1326,3695.4033,1040.4541,2106.513,0,18,17436.5359,3695.4033,758.1102565217391,160.66970869565216,21.193448751480503,22,1412,1,0.0,64.18181818181819,2011-01,2,1,4,214,7,2.5,1434,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
BART_FOLK,Consumer,APAC,United States,2011-03-30,2014-12-06,27,55,208,13942.7317,11858.2228,2084.5089,3134.7283,1656.278,0,21,13942.7317,2084.5089,516.3974703703703,77.20403333333333,14.950505717613428,25,1347,1,0.0,51.80769230769231,2011-03,2,1,2,212,5,1.5,1372,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
BART_PISTOLE,Corporate,US,United States,2011-01-14,2014-12-29,38,70,243,10087.5376,9103.2789,984.2586999999996,2434.6324,1196.207,1,32,10087.5376,984.2586999999996,265.46151578947365,25.901544736842094,9.757175031496288,2,1445,1,3.125,39.054054054054056,2011-01,5,5,1,551,11,3.0,1447,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
BART_WATTERS,Corporate,APAC,United States,2011-02-16,2014-11-07,45,96,338,32310.4465,28714.5606,3595.8859,3530.8935,3307.601,4,35,32310.4465,3595.8859,718.0099222222223,79.90857555555554,11.1291742749516,54,1360,1,11.428571428571429,30.90909090909091,2011-02,1,5,5,155,11,5.0,1414,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
BECKY_CASTELL,Home Office,EU,United States,2011-03-10,2014-12-02,34,87,300,15185.489,12699.5286,2485.9604,2352.651,1646.396,0,28,15185.489,2485.9604,446.6320294117647,73.11648235294118,16.370631199298224,29,1363,1,0.0,41.30303030303031,2011-03,2,3,3,233,8,3.0,1392,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
BECKY_MARTIN,Consumer,LATAM,Brazil,2011-06-02,2014-12-23,35,78,293,27169.9827,28266.9081,-1096.925400000002,10412.8173,2392.907,0,29,27169.9827,-1096.925400000002,776.2852199999999,-31.34072571428577,-4.037269409082113,8,1300,1,0.0,38.23529411764706,2011-06,4,4,5,445,13,4.5,1308,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
BECKY_PAK,Consumer,EU,United States,2011-06-08,2014-11-29,30,58,221,14806.92346,11230.7163,3576.2071599999995,1432.5165400000003,1452.156,1,24,14806.92346,3576.2071599999995,493.56411533333335,119.20690533333332,24.152263430420945,32,1270,1,4.166666666666666,43.793103448275865,2011-06,2,2,3,223,7,2.5,1302,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
BENJAMIN_FARHAT,Home Office,APAC,Australia,2011-02-16,2014-12-05,32,62,228,13367.8575,12726.5387,641.3188,4608.9425,1291.072,3,27,13367.8575,641.3188,417.745546875,20.0412125,4.797468853928163,26,1388,1,11.11111111111111,44.774193548387096,2011-02,2,3,2,232,7,2.5,1414,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
BENJAMIN_PATTERSON,Consumer,APAC,United States,2011-04-01,2014-11-22,31,67,207,18708.6016,17796.3895,912.2121,4443.4684,3262.521,4,23,18708.6016,912.2121,603.5032774193548,29.426196774193546,4.875896763978339,39,1331,1,17.391304347826086,44.36666666666667,2011-04,1,2,4,124,7,3.0,1370,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
