customer_key,customer_name,customer_segment,customer_ids,n_customer_ids,first_order_date,last_order_date,markets,primary_country,n_orders,n_lines,revenue,profit,signup_date_observed
MICHAEL_PAIGE,Michael Paige,Corporate,MP-17965|MP-7965,2,2011-01-22,2014-12-04,APAC|Africa|EMEA|EU|LATAM|US,United States,47,94,17795.5907,1632.695,2011-01-22
MICHAEL_STEWART,Michael Stewart,Corporate,MS-17980|MS-7980,2,2011-03-21,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,United States,32,77,17865.2162,1247.3462000000002,2011-03-21
MICHELLE_ARNETT,Michelle Arnett,Home Office,MA-17995|MA-7995,2,2011-01-20,2014-12-15,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,33,59,11934.45734,1102.67554,2011-01-20
MICHELLE_ELLISON,Michelle Ellison,Corporate,ME-18010|ME-8010,2,2011-02-10,2014-11-19,APAC|Africa|EU|LATAM|US,France,28,49,10708.13192,655.21832,2011-02-10
MICHELLE_HUTHWAITE,Michelle Huthwaite,Consumer,MH-18025|MH-8025,2,2011-05-13,2014-12-17,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,28,50,12849.1285,861.1837,2011-05-13
MICHELLE_LONSDALE,Michelle Lonsdale,Corporate,ML-18040|ML-8040,2,2011-02-18,2014-12-24,APAC|Africa|Canada|EMEA|EU|LATAM|US,France,26,47,10368.494999999999,1962.8392000000001,2011-02-18
MICHELLE_MORAY,Michelle Moray,Consumer,MM-18055|MM-8055,2,2011-03-11,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,United States,33,66,13088.498,1262.7827000000002,2011-03-11
MICHELLE_TRAN,Michelle Tran,Home Office,MT-18070|MT-8070,2,2011-06-07,2014-08-26,APAC|Africa|EMEA|EU|LATAM|US,United States,31,68,17772.3219,-1788.0441999999996,2011-06-07
MICK_BROWN,Mick Brown,Consumer,MB-18085|MB-8085,2,2011-01-06,2014-12-20,APAC|Africa|EMEA|EU|LATAM|US,Mexico,38,71,16447.73888,2595.96358,2011-01-06
MICK_CREBAGGA,Mick Crebagga,Consumer,MC-18100|MC-8100,2,2011-01-15,2014-11-20,APAC|EMEA|EU|LATAM|US,United States,36,62,12013.086599999999,336.1498000000002,2011-01-15
MICK_HERNANDEZ,Mick Hernandez,Home Office,MH-18115|MH-8115,2,2011-08-06,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,United States,33,67,13277.807,1488.1886,2011-08-06
MIKE_CAUDLE,Mike Caudle,Corporate,MC-18130|MC-8130,2,2011-06-01,2014-11-10,APAC|Africa|EMEA|EU|LATAM|US,United States,28,57,9359.053,796.6314999999998,2011-06-01
MIKE_GOCKENBACH,Mike Gockenbach,Consumer,MG-18145|MG-8145,2,2011-03-29,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,Honduras,27,51,23377.072200000002,6458.6762,2011-03-29
MIKE_KENNEDY,Mike Kennedy,Consumer,MK-18160|MK-8160,2,2011-02-25,2014-12-09,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,30,82,12740.3848,758.5966000000001,2011-02-25
MIKE_PELLETIER,Mike Pelletier,Home Office,MP-18175|MP-8175,2,2011-03-28,2014-12-15,APAC|Africa|EMEA|EU|LATAM|US,United States,42,82,24214.4268,532.5997000000002,2011-03-28
MIKE_VITTORINI,Mike Vittorini,Consumer,MV-18190|MV-8190,2,2011-01-31,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,United States,38,62,19572.0756,1360.0397999999998,2011-01-31
MITCH_GASTINEAU,Mitch Gastineau,Corporate,MG-18205|MG-8205,2,2011-02-23,2014-12-30,APAC|Africa|Canada|EMEA|EU|LATAM|US,India,36,68,18011.8396,1822.4353,2011-02-23
MITCH_WEBBER,Mitch Webber,Consumer,MW-18220|MW-8220,2,2011-01-24,2014-12-14,APAC|Africa|EMEA|EU|LATAM|US,United States,36,74,23068.5783,4086.5402999999997,2011-01-24
MITCH_WILLINGHAM,Mitch Willingham,Corporate,MW-18235|MW-8235,2,2011-03-03,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,Brazil,30,66,19003.8329,145.51289999999977,2011-03-03
MONICA_FEDERLE,Monica Federle,Corporate,MF-18250|MF-8250,2,2011-06-01,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,United States,38,86,21942.8496,2573.3404,2011-06-01
MUHAMMED_LEE,Muhammed Lee,Consumer,ML-18265|ML-8265,2,2011-06-06,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,Germany,35,71,15844.72116,2314.36396,2011-06-06
MUHAMMED_MACINTYRE,Muhammed MacIntyre,Corporate,MM-18280|MM-8280,2,2011-01-21,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,United States,35,55,10720.999,2166.4666,2011-01-21
MUHAMMED_YEDWAB,Muhammed Yedwab,Corporate,MY-18295|MY-8295,2,2011-01-14,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,39,108,29642.66118,2642.65408,2011-01-14
NANCY_LOMONACO,Nancy Lomonaco,Home Office,NL-18310|NL-8310,2,2011-04-18,2014-12-06,APAC|Africa|EMEA|EU|LATAM|US,United States,27,43,10838.6528,-566.9290999999997,2011-04-18
NARESJ_PATEL,Naresj Patel,Consumer,NP-18325|NP-8325,2,2011-03-07,2014-12-30,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,33,65,13115.177,1804.326,2011-03-07
NATALIE_DECHERNEY,Natalie DeCherney,Consumer,ND-18370|ND-8370,2,2011-01-14,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,United States,29,63,13703.384820000001,2620.28132,2011-01-14
NATALIE_FRITZLER,Natalie Fritzler,Consumer,NF-18385|NF-8385,2,2011-02-12,2014-12-30,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,43,95,31781.2585,1542.8210999999997,2011-02-12
NATALIE_WEBBER,Natalie Webber,Consumer,NW-18400|NW-8400,2,2011-02-07,2014-09-05,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,33,79,22373.56906,3821.53806,2011-02-07
NATHAN_CANO,Nathan Cano,Consumer,NC-18415|NC-8415,2,2011-05-03,2014-11-22,APAC|Africa|EMEA|EU|LATAM|US,United States,24,49,10759.22,-724.9872,2011-05-03
NATHAN_GELDER,Nathan Gelder,Consumer,NG-18430|NG-8430,2,2011-03-31,2014-12-13,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,36,65,22720.24354,4211.22484,2011-03-31
NATHAN_MAUTZ,Nathan Mautz,Home Office,NM-18445|NM-8445,2,2011-01-26,2014-12-01,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,41,75,24276.9559,5789.1168,2011-01-26
NAT_CARROLL,Nat Carroll,Consumer,NC-18340|NC-8340,2,2011-01-26,2014-12-26,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,31,76,16613.309119999998,-460.8773800000009,2011-01-26
NAT_GILPIN,Nat Gilpin,Corporate,NG-18355|NG-8355,2,2011-01-03,2014-11-13,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,28,66,12009.19936,2806.44286,2011-01-03
NEIL_DUCICH,Neil Ducich,Corporate,ND-18460|ND-8460,2,2011-02-07,2014-12-26,APAC|Africa|Canada|EMEA|EU|LATAM|US,Australia,32,57,14784.42172,3168.8535199999997,2011-02-07
NEIL_FRANZ_SISCH,Neil Französisch,Home Office,NF-18475|NF-8475,2,2011-03-14,2014-12-25,APAC|Africa|Canada|EMEA|EU|LATAM|US,Germany,29,62,12649.920900000001,2920.0567,2011-03-14
NEIL_KNUDSON,Neil Knudson,Home Office,NK-18490|NK-8490,2,2011-06-07,2014-12-05,APAC|Africa|EU|LATAM|US,Brazil,28,63,13878.543,3040.5326999999997,2011-06-07
NEOLA_SCHNEIDER,Neola Schneider,Consumer,NS-18505|NS-8505,2,2011-01-27,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,United States,30,75,15797.142740000001,-687.4442600000002,2011-01-27
NEOMA_MURRAY,Neoma Murray,Consumer,NM-18520|NM-8520,2,2011-03-11,2014-12-12,APAC|EMEA|EU|LATAM|US,United States,28,54,13869.136,3142.6994999999997,2011-03-11
NICK_CREBASSA,Nick Crebassa,Corporate,NC-18535|NC-8535,2,2011-04-05,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,United States,29,50,12305.249,1335.3779999999997,2011-04-05
NICK_RADFORD,Nick Radford,Consumer,NR-18550|NR-8550,2,2011-06-07,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,United States,34,68,12891.90158,1669.96578,2011-06-07
NICK_ZANDUSKY,Nick Zandusky,Home Office,NZ-18565|NZ-8565,2,2011-06-01,2014-10-07,APAC|EMEA|EU|LATAM|US,United States,30,66,20270.28212,2091.27572,2011-06-01
NICOLE_BRENNAN,Nicole Brennan,Corporate,NB-18580|NB-8580,2,2011-06-27,2013-10-29,APAC|Africa|Canada|EMEA|EU|LATAM|US,South Africa,17,31,5935.0754,-691.4277999999998,2011-06-27
NICOLE_FJELD,Nicole Fjeld,Home Office,NF-18595|NF-8595,2,2011-01-08,2014-12-20,APAC|Africa|EMEA|EU|LATAM|US,United States,27,43,12267.23752,1371.5486199999998,2011-01-08
NICOLE_HANSEN,Nicole Hansen,Corporate,NH-18610|NH-8610,2,2011-03-02,2014-12-26,APAC|Africa|Canada|EMEA|EU|LATAM|US,Indonesia,28,72,21303.4483,4075.4648999999995,2011-03-02
NOAH_CHILDS,Noah Childs,Corporate,NC-18625|NC-8625,2,2011-04-27,2014-12-11,APAC|Africa|Canada|EU|LATAM|US,Australia,31,59,17343.83758,2262.91458,2011-04-27
NOEL_STAAVOS,Noel Staavos,Corporate,NS-18640|NS-8640,2,2011-06-25,2014-11-25,APAC|Africa|EMEA|EU|LATAM|US,United States,45,92,16637.524,818.7195999999999,2011-06-25
NONA_BALK,Nona Balk,Corporate,NB-18655|NB-8655,2,2011-01-29,2014-12-12,APAC|Africa|EMEA|EU|LATAM|US,United States,27,51,10081.820600000001,1453.4044999999999,2011-01-29
NORA_PAIGE,Nora Paige,Consumer,NP-18670|NP-8670,2,2011-10-28,2014-11-03,APAC|Africa|EMEA|EU|LATAM|US,Germany,25,48,15710.88426,3035.66246,2011-10-28
NORA_PELLETIER,Nora Pelletier,Home Office,NP-18685|NP-8685,2,2011-03-07,2014-12-17,APAC|Africa|EMEA|EU|LATAM|US,Brazil,34,66,16358.2832,1559.0269,2011-03-07
NORA_PREIS,Nora Preis,Consumer,NP-18700|NP-8700,2,2011-09-05,2014-12-03,APAC|Africa|EMEA|EU|LATAM|US,United States,33,62,15917.0555,375.5512000000001,2011-09-05
ODELLA_NELSON,Odella Nelson,Corporate,ON-18715|ON-8715,2,2011-02-16,2014-11-14,APAC|Africa|EMEA|EU|LATAM|US,United States,38,74,19271.70624,2783.30724,2011-02-16
OLVERA_TOCH,Olvera Toch,Consumer,OT-18730|OT-8730,2,2011-09-22,2014-11-28,APAC|Africa|EMEA|EU|LATAM|US,United States,36,73,19758.81566,1831.0013599999997,2011-09-22
PAMELA_COAKLEY,Pamela Coakley,Corporate,PC-18745|PC-8745,2,2011-04-02,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,Bulgaria,26,48,11940.05644,-420.1025600000001,2011-04-02
PAMELA_STOBB,Pamela Stobb,Consumer,PS-18760|PS-8760,2,2011-05-10,2014-12-02,APAC|Africa|EMEA|EU|LATAM|US,United States,33,66,17632.7514,1293.1114,2011-05-10
PARHENA_NORRIS,Parhena Norris,Home Office,PN-18775|PN-8775,2,2011-08-09,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,United States,38,58,12892.57522,2205.46282,2011-08-09
PATRICIA_HIRASAKI,Patricia Hirasaki,Home Office,PH-18790|PH-8790,2,2011-02-22,2014-11-04,APAC|Africa|EMEA|EU|LATAM|US,Australia,27,41,11182.4063,2743.6261,2011-02-22
PATRICK_BZOSTEK,Patrick Bzostek,Home Office,PB-18805|PB-8805,2,2011-07-19,2014-12-23,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,28,62,14863.06974,1743.07944,2011-07-19
PATRICK_GARDNER,Patrick Gardner,Consumer,PG-18820|PG-8820,2,2011-01-19,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,United States,41,78,16482.5046,1975.1888999999999,2011-01-19
PATRICK_JONES,Patrick Jones,Corporate,PJ-18835|PJ-8835,2,2011-05-05,2014-11-22,APAC|Africa|EMEA|EU|LATAM|US,United States,25,45,14440.907,4019.1324999999997,2011-05-05
PATRICK_O_BRILL,Patrick O'Brill,Consumer,PO-18850|PO-8850,2,2011-01-26,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,United States,45,102,26707.4562,3778.3636999999994,2011-01-26
PATRICK_O_DONNELL,Patrick O'Donnell,Consumer,PO-18865|PO-8865,2,2011-01-10,2014-12-31,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,41,78,24024.2098,4618.1191,2011-01-10
PATRICK_RYAN,Patrick Ryan,Consumer,PR-18880|PR-8880,2,2011-04-15,2014-12-06,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,34,72,14329.26082,409.1254199999999,2011-04-15
PAULINE_CHAND,Pauline Chand,Home Office,PC-19000|PC-9000,2,2011-04-06,2014-12-10,APAC|Africa|Canada|EU|LATAM|US,Australia,22,48,10634.4953,833.3309,2011-04-06
PAULINE_JOHNSON,Pauline Johnson,Consumer,PJ-19015|PJ-9015,2,2011-04-07,2014-12-12,APAC|Africa|EMEA|EU|LATAM|US,United States,30,65,15843.53916,2102.4930600000002,2011-04-07
PAULINE_WEBBER,Pauline Webber,Corporate,PW-19030|PW-9030,2,2011-01-19,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,United States,38,69,13891.06046,1944.80136,2011-01-19
PAUL_GONZALEZ,Paul Gonzalez,Consumer,PG-18895|PG-8895,2,2011-02-22,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,United States,34,92,15922.9882,1620.1805,2011-02-22
PAUL_KNUTSON,Paul Knutson,Home Office,PK-18910|PK-8910,2,2011-04-04,2014-09-24,APAC|EMEA|EU|LATAM|US,Mexico,20,39,8231.03756,-308.48944,2011-04-04
PAUL_LUCAS,Paul Lucas,Home Office,PL-18925|PL-8925,2,2011-02-10,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,China,23,47,15015.9286,2006.5049000000001,2011-02-10
PAUL_MACINTYRE,Paul MacIntyre,Consumer,PM-18940|PM-8940,2,2011-01-10,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,France,32,48,14342.4504,1178.3951999999997,2011-01-10
PAUL_PROST,Paul Prost,Home Office,PP-18955|PP-8955,2,2011-06-03,2014-12-17,APAC|Africa|EMEA|EU|LATAM|US,United States,33,79,22243.2456,2687.7329999999997,2011-06-03
PAUL_STEVENSON,Paul Stevenson,Home Office,PS-18970|PS-8970,2,2011-01-22,2014-12-04,APAC|Africa|EMEA|EU|LATAM|US,United States,37,68,19618.35282,1834.19372,2011-01-22
PAUL_VAN_HUGH,Paul Van Hugh,Home Office,PV-18985|PV-8985,2,2011-07-12,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,United States,34,65,18931.297,4055.5694,2011-07-12
PENELOPE_SEWALL,Penelope Sewall,Home Office,PS-19045|PS-9045,2,2011-04-16,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,United States,33,82,30081.6754,4338.8111,2011-04-16
PETER_B_HLER,Peter Bühler,Consumer,PB-19105|PB-9105,2,2011-01-12,2014-12-31,APAC|EMEA|EU|LATAM|US,Belarus,20,47,9895.989,1936.1846999999998,2011-01-12
PETER_FULLER,Peter Fuller,Consumer,PF-19120|PF-9120,2,2011-03-16,2014-10-09,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,38,87,29875.99966,1063.2913599999993,2011-03-16
PETER_MCVEE,Peter McVee,Home Office,PM-19135|PM-9135,2,2011-03-11,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,United States,28,46,11286.9559,1018.6376,2011-03-11
PETE_ARMSTRONG,Pete Armstrong,Home Office,PA-19060|PA-9060,2,2011-02-15,2014-12-08,APAC|Africa|EMEA|EU|LATAM|US,Dominican Republic,27,56,10393.81376,1555.35456,2011-02-15
PETE_KRIZ,Pete Kriz,Consumer,PK-19075|PK-9075,2,2011-06-25,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,United States,32,73,18661.6945,1664.5780999999995,2011-06-25
PETE_TAKAHITO,Pete Takahito,Consumer,PT-19090|PT-9090,2,2011-09-12,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,United States,30,51,13056.813,609.7001999999999,2011-09-12
PHILIP_BROWN,Philip Brown,Consumer,PB-19150|PB-9150,2,2011-06-24,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,United States,43,76,11385.69856,1271.84916,2011-06-24
PHILIP_FOX,Philip Fox,Consumer,PF-19165|PF-9165,2,2011-01-11,2014-11-27,APAC|Africa|EMEA|EU|LATAM|US,United States,43,67,18026.4847,1908.8785999999998,2011-01-11
PHILISSE_OVERCASH,Philisse Overcash,Home Office,PO-19180|PO-9180,2,2011-02-10,2014-12-02,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,33,73,17984.2395,2175.7896000000005,2011-02-10
PHILLINA_OBER,Phillina Ober,Home Office,PO-19195|PO-9195,2,2011-01-05,2014-11-28,APAC|Africa|Canada|EMEA|EU|LATAM|US,Morocco,29,69,19099.36688,-1026.1020200000005,2011-01-05
PHILLIP_BREYER,Phillip Breyer,Corporate,PB-19210|PB-9210,2,2011-04-26,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,Indonesia,34,84,24269.859,1403.958,2011-04-26
PHILLIP_FLATHMANN,Phillip Flathmann,Consumer,PF-19225|PF-9225,2,2011-08-05,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,Germany,37,68,13389.4717,940.8555000000001,2011-08-05
PIERRE_WENER,Pierre Wener,Consumer,PW-19240|PW-9240,2,2011-03-04,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,United States,31,61,8423.6698,1942.2988,2011-03-04
QUINCY_JONES,Quincy Jones,Corporate,QJ-19255|QJ-9255,2,2011-02-10,2014-12-06,APAC|Africa|EMEA|EU|LATAM|US,United States,28,53,18579.9741,2243.1929,2011-02-10
RACHEL_PAYNE,Rachel Payne,Corporate,RP-19270|RP-9270,2,2011-03-31,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,United States,32,74,14999.9289,1902.7221,2011-03-31
RALPH_ARNETT,Ralph Arnett,Consumer,RA-19285|RA-9285,2,2011-03-28,2014-12-26,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,38,88,23043.113,2613.0752,2011-03-28
RALPH_KENNEDY,Ralph Kennedy,Consumer,RK-19300|RK-9300,2,2011-03-21,2014-12-03,APAC|Africa|EMEA|EU|LATAM|US,Brazil,30,64,14000.04458,-1555.7894199999998,2011-03-21
RALPH_RITTER,Ralph Ritter,Consumer,RR-19315|RR-9315,2,2011-02-01,2014-12-12,APAC|Africa|EMEA|EU|LATAM|US,Australia,25,54,13585.89038,2838.9833799999997,2011-02-01
RANDY_BRADLEY,Randy Bradley,Consumer,RB-19330|RB-9330,2,2011-01-20,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,Mexico,40,83,22898.02462,4151.35242,2011-01-20
RANDY_FERGUSON,Randy Ferguson,Corporate,RF-19345|RF-9345,2,2011-03-01,2014-12-25,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,32,63,16599.2978,3093.955,2011-03-01
RAYMOND_BUCH,Raymond Buch,Consumer,RB-19360|RB-9360,2,2011-06-04,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,United States,29,71,29602.1426,8453.0495,2011-06-04
RAYMOND_MESSE,Raymond Messe,Consumer,RM-19375|RM-9375,2,2011-04-25,2014-12-22,APAC|Africa|EMEA|EU|LATAM|US,El Salvador,32,62,18317.12712,1855.4030199999997,2011-04-25
RESI_P_LKING,Resi Pölking,Consumer,RP-19390|RP-9390,2,2011-01-29,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,United States,41,91,22050.8875,1068.3838000000003,2011-01-29
RICARDO_EMERSON,Ricardo Emerson,Consumer,RE-19405|RE-9405,2,2011-03-15,2014-12-03,APAC|Africa|EMEA|EU|LATAM|US,Australia,27,59,14040.49518,2643.6801800000003,2011-03-15
RICARDO_SPERREN,Ricardo Sperren,Corporate,RS-19420|RS-9420,2,2011-01-10,2014-11-28,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,35,68,14432.58948,1823.6508800000001,2011-01-10
RICHARD_BIERNER,Richard Bierner,Consumer,RB-19435|RB-9435,2,2011-01-18,2014-12-12,APAC|Africa|EMEA|EU|LATAM|US,United States,34,67,14797.22952,-1125.6565799999996,2011-01-18
RICHARD_EICHHORN,Richard Eichhorn,Consumer,RE-19450|RE-9450,2,2011-06-03,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,Saudi Arabia,30,67,16339.188240000001,2391.41164,2011-06-03
RICK_BENSLEY,Rick Bensley,Home Office,RB-19465|RB-9465,2,2011-03-14,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,39,79,20853.6794,4066.46,2011-03-14
RICK_DUSTON,Rick Duston,Consumer,RD-19480|RD-9480,2,2011-06-08,2014-12-31,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,33,66,17548.9209,3587.4449,2011-06-08
RICK_HANSEN,Rick Hansen,Consumer,RH-19495|RH-9495,2,2011-05-02,2014-12-07,APAC|Africa|EMEA|EU|LATAM|US,France,31,56,16352.9586,1850.8902999999998,2011-05-02
RICK_HUTHWAITE,Rick Huthwaite,Home Office,RH-19510|RH-9510,2,2011-02-22,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,United States,32,58,13437.180960000002,1664.6644599999993,2011-02-22
RICK_REED,Rick Reed,Corporate,RR-19525|RR-9525,2,2011-03-12,2014-12-31,APAC|Canada|EMEA|EU|LATAM|US,United States,34,73,16386.1966,-47.98280000000037,2011-03-12
RICK_WILSON,Rick Wilson,Corporate,RW-19540|RW-9540,2,2011-02-22,2014-12-05,APAC|Africa|EMEA|EU|LATAM|US,United States,32,68,25122.1225,5177.4288,2011-02-22
RITSA_HIGHTOWER,Ritsa Hightower,Consumer,RH-19555|RH-9555,2,2011-07-19,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,Saudi Arabia,29,60,17697.78,2002.8036999999997,2011-07-19
ROBERT_BARROSO,Robert Barroso,Corporate,RB-19645|RB-9645,2,2011-08-23,2014-08-03,APAC|Africa|EMEA|EU|LATAM|US,United States,25,45,6256.1884,640.1234,2011-08-23
ROBERT_DILBECK,Robert Dilbeck,Home Office,RD-19660|RD-9660,2,2011-01-06,2014-12-04,APAC|Africa|Canada|EMEA|EU|LATAM|US,Germany,30,56,16339.7531,3965.8731,2011-01-06
ROBERT_MARLEY,Robert Marley,Home Office,RM-19675|RM-9675,2,2011-11-02,2014-12-27,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,27,47,12867.0545,2542.2423,2011-11-02
ROBERT_WALDORF,Robert Waldorf,Consumer,RW-19690|RW-9690,2,2011-06-03,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,United States,33,64,12599.137999999999,2137.0023,2011-06-03
ROB_BEEGHLY,Rob Beeghly,Consumer,RB-19570|RB-9570,2,2011-10-12,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,Spain,30,62,11548.392,1495.9239000000002,2011-10-12
ROB_DOWD,Rob Dowd,Consumer,RD-19585|RD-9585,2,2011-04-02,2014-12-06,APAC|Africa|Canada|EU|LATAM|US,United States,38,90,21483.5079,3919.9696999999996,2011-04-02
ROB_HABERLIN,Rob Haberlin,Consumer,RH-19600|RH-9600,2,2011-06-02,2014-12-25,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,29,47,7970.1655599999995,1222.3716599999998,2011-06-02
ROB_LUCAS,Rob Lucas,Consumer,RL-19615|RL-9615,2,2011-02-26,2014-09-02,APAC|Africa|EMEA|EU|LATAM|US,United States,31,65,17287.05048,2703.98888,2011-02-26
ROB_WILLIAMS,Rob Williams,Corporate,RW-19630|RW-9630,2,2011-02-16,2014-10-15,APAC|Africa|Canada|EU|LATAM|US,United States,28,48,9985.9343,2252.2208,2011-02-16
ROGER_BARCIO,Roger Barcio,Home Office,RB-19705|RB-9705,2,2011-03-03,2014-12-15,APAC|Africa|Canada|EMEA|EU|LATAM|US,China,28,54,15306.1556,2879.5411,2011-03-03
ROGER_DEMIR,Roger Demir,Consumer,RD-19720|RD-9720,2,2011-01-13,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,United States,38,77,14736.237500000001,3037.0108999999998,2011-01-13
ROLAND_FJELD,Roland Fjeld,Consumer,RF-19735|RF-9735,2,2011-02-23,2014-12-30,APAC|EMEA|EU|LATAM|US,United States,26,59,13089.2177,1123.5285,2011-02-23
ROLAND_MURRAY,Roland Murray,Consumer,RM-19750|RM-9750,2,2011-03-31,2014-12-15,APAC|Africa|EMEA|EU|LATAM|US,Australia,26,37,7404.1858600000005,1250.33376,2011-03-31
ROLAND_SCHWARZ,Roland Schwarz,Corporate,RS-19765|RS-9765,2,2011-04-07,2014-11-25,APAC|Africa|EMEA|EU|LATAM|US,United States,31,49,15106.271279999999,3472.16638,2011-04-07
ROSE_O_BRIAN,Rose O'Brian,Consumer,RO-19780|RO-9780,2,2011-02-25,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,United States,38,79,21913.5415,868.8819000000003,2011-02-25
ROSS_BAIRD,Ross Baird,Home Office,RB-19795|RB-9795,2,2011-01-15,2014-12-01,APAC|Africa|EMEA|EU|LATAM|US,United States,40,77,19312.16934,2350.53014,2011-01-15
ROSS_DEVINCENTIS,Ross DeVincentis,Home Office,RD-19810|RD-9810,2,2011-06-09,2014-12-17,APAC|Africa|EMEA|EU|LATAM|US,United States,37,70,10305.88796,1939.8944600000002,2011-06-09
ROY_COLLINS,Roy Collins,Consumer,RC-19825|RC-9825,2,2011-01-11,2014-09-04,APAC|EMEA|EU|LATAM|US,Mexico,26,45,7954.1133,737.7457,2011-01-11
ROY_FRANZ_SISCH,Roy Französisch,Consumer,RF-19840|RF-9840,2,2011-04-27,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,United States,37,78,15649.19768,2841.73178,2011-04-27
ROY_PHAN,Roy Phan,Corporate,RP-19855|RP-9855,2,2011-01-12,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,United States,33,72,14612.2234,138.8542,2011-01-12
ROY_SKARIA,Roy Skaria,Home Office,RS-19870|RS-9870,2,2011-06-03,2014-12-12,APAC|Africa|EMEA|EU|LATAM|US,France,28,56,8122.39278,1463.42858,2011-06-03
RUBEN_AUSMAN,Ruben Ausman,Corporate,RA-19885|RA-9885,2,2011-04-08,2014-11-18,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,31,75,15938.76708,3320.46868,2011-04-08
RUBEN_DARTT,Ruben Dartt,Consumer,RD-19900|RD-9900,2,2011-01-20,2014-11-29,APAC|Africa|EMEA|EU|LATAM|US,United States,39,86,18322.969,3330.6742,2011-01-20
RUSSELL_APPLEGATE,Russell Applegate,Consumer,RA-19915|RA-9915,2,2011-01-04,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,United States,29,76,21395.85342,2164.1977199999997,2011-01-04
RUSSELL_D_ASCENZO,Russell D'Ascenzo,Consumer,RD-19930|RD-9930,2,2011-03-06,2014-12-03,APAC|Africa|EMEA|EU|LATAM|US,United States,33,71,15816.98032,1230.36572,2011-03-06
