customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,lifetime_revenue,lifetime_profit,avg_order_value,profit_margin_pct,cohort_month,is_repeat_customer,avg_days_between_orders,returned_orders,measured_orders,segment,segment_action,label_caveat,r_score,f_score,m_score,rfm_sum,days_since_last_purchase,days_since_first_purchase,customer_name,is_unprofitable,cohort_year,first_order_date_key
ASTREA_JONES,Consumer,Africa,Turkey,2011-03-03,2014-11-13,27,13262.74948,2531.35798,491.2129437037037,19.08622328889832,2011-03,1,51.96153846153846,0,17,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,2,4,48,1399,Astrea Jones,0,2011,20110303
BARBARA_FISHER,Corporate,APAC,United States,2011-07-14,2014-12-09,30,9835.0112,1833.7316,327.83370666666667,18.64493657109409,2011-07,1,42.89655172413793,1,22,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,1,6,22,1266,Barbara Fisher,0,2011,20110714
BARRY_BLUMSTEIN,Corporate,APAC,United States,2011-04-05,2014-12-17,37,9886.8207,299.4245999999998,267.21137027027027,3.028522606867947,2011-04,1,37.55555555555556,0,30,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,4,1,8,14,1366,Barry Blumstein,0,2011,20110405
BARRY_FRANZ,Home Office,APAC,United States,2011-04-25,2014-12-23,27,24079.87166,1115.67056,891.8470985185186,4.633208082471981,2011-04,1,51.46153846153846,4,25,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,4,1,5,10,8,1346,Barry Franz,0,2011,20110425
BARRY_FRANZ_SISCH,Corporate,EU,United States,2011-02-16,2014-12-16,31,13208.2773,940.1213,426.0734612903226,7.117667797601435,2011-02,1,46.63333333333333,0,24,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,2,7,15,1414,Barry Französisch,0,2011,20110216
BARRY_GONZALEZ,Consumer,LATAM,United States,2011-09-27,2014-12-03,34,20023.5634,1530.178,588.9283352941176,7.641886558513357,2011-09,1,35.24242424242424,1,33,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,5,10,28,1191,Barry Gonzalez,0,2011,20110927
BARRY_POND,Corporate,EU,United States,2011-03-05,2014-12-26,30,10385.32876,2090.96176,346.17762533333337,20.133804218635053,2011-03,1,48.0,1,21,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,2,1,8,5,1397,Barry Pond,0,2011,20110305
BARRY_WEIRICH,Consumer,APAC,Australia,2011-01-27,2014-12-09,23,17436.5359,3695.4033,758.1102565217391,21.193448751480503,2011-01,1,64.18181818181819,0,18,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,4,7,22,1434,Barry Weirich,0,2011,20110127
BART_FOLK,Consumer,APAC,United States,2011-03-30,2014-12-06,27,13942.7317,2084.5089,516.3974703703703,14.950505717613428,2011-03,1,51.80769230769231,0,21,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,2,5,25,1372,Bart Folk,0,2011,20110330
BART_PISTOLE,Corporate,US,United States,2011-01-14,2014-12-29,38,10087.5376,984.2586999999996,265.46151578947365,9.757175031496288,2011-01,1,39.054054054054056,1,32,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,5,1,11,2,1447,Bart Pistole,0,2011,20110114
BART_WATTERS,Corporate,APAC,United States,2011-02-16,2014-11-07,45,32310.4465,3595.8859,718.0099222222223,11.1291742749516,2011-02,1,30.90909090909091,4,35,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,5,11,54,1414,Bart Watters,0,2011,20110216
BECKY_CASTELL,Home Office,EU,United States,2011-03-10,2014-12-02,34,15185.489,2485.9604,446.6320294117647,16.370631199298224,2011-03,1,41.30303030303031,0,28,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,3,8,29,1392,Becky Castell,0,2011,20110310
BECKY_MARTIN,Consumer,LATAM,Brazil,2011-06-02,2014-12-23,35,27169.9827,-1096.925400000002,776.2852199999999,-4.037269409082113,2011-06,1,38.23529411764706,0,29,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,4,5,13,8,1308,Becky Martin,1,2011,20110602
BECKY_PAK,Consumer,EU,United States,2011-06-08,2014-11-29,30,14806.92346,3576.2071599999995,493.56411533333335,24.152263430420945,2011-06,1,43.793103448275865,1,24,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,2,3,7,32,1302,Becky Pak,0,2011,20110608
BENJAMIN_FARHAT,Home Office,APAC,Australia,2011-02-16,2014-12-05,32,13367.8575,641.3188,417.745546875,4.797468853928163,2011-02,1,44.774193548387096,3,27,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,2,7,26,1414,Benjamin Farhat,0,2011,20110216
BENJAMIN_PATTERSON,Consumer,APAC,United States,2011-04-01,2014-11-22,31,18708.6016,912.2121,603.5032774193548,4.875896763978339,2011-04,1,44.36666666666667,4,23,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,4,7,39,1370,Benjamin Patterson,0,2011,20110401
BENJAMIN_VENIER,Corporate,EU,United States,2011-06-02,2014-11-17,25,21365.942000000003,2819.7504,854.6376800000002,13.19740735044586,2011-06,1,52.66666666666666,4,22,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,5,7,44,1308,Benjamin Venier,0,2011,20110602
BEN_FERRER,Home Office,US,United States,2011-04-13,2014-12-15,37,23219.76044,4135.10114,627.561092972973,17.808543506230933,2011-04,1,37.27777777777778,1,31,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,4,5,12,16,1358,Ben Ferrer,0,2011,20110413
BEN_PETERMAN,Corporate,US,United States,2011-09-23,2014-12-30,38,16806.64772,1343.95582,442.28020315789473,7.996572798992421,2011-09,1,32.270270270270274,0,28,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,5,4,14,1,1195,Ben Peterman,0,2011,20110923
BEN_WALLACE,Consumer,LATAM,United States,2011-01-13,2014-11-21,33,14968.18508,2352.20638,453.58136606060606,15.714706675714089,2011-01,1,44.0,2,29,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,3,3,7,40,1448,Ben Wallace,0,2011,20110113
BERENIKE_KAMPE,Consumer,EU,United States,2011-04-11,2014-12-05,33,13586.25136,2447.67896,411.7045866666666,18.015852166597924,2011-04,1,41.6875,3,27,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,2,7,26,1360,Berenike Kampe,0,2011,20110411
BETH_FRITZLER,Corporate,EU,France,2011-03-22,2014-12-25,30,10588.57264,661.4528400000003,352.95242133333335,6.246855572405085,2011-03,1,47.37931034482759,2,23,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,2,1,7,6,1380,Beth Fritzler,0,2011,20110322
BETH_PAIGE,Consumer,LATAM,United States,2011-01-18,2014-12-19,33,12832.23978,1958.0990799999995,388.8557509090909,15.259215176541844,2011-01,1,44.71875,2,29,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,3,2,9,12,1443,Beth Paige,0,2011,20110118
BETH_THOMPSON,Home Office,EU,United States,2011-01-04,2014-12-03,34,11627.78,863.9258000000001,341.9935294117647,7.429843013885712,2011-01,1,43.30303030303031,2,24,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,2,7,28,1457,Beth Thompson,0,2011,20110104
BILL_DONATELLI,Consumer,US,United States,2011-04-22,2014-12-26,38,15275.317,1622.6797,401.9820263157894,10.622887236971907,2011-04,1,36.32432432432432,3,32,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,5,3,13,5,1349,Bill Donatelli,0,2011,20110422
BILL_EPLETT,Home Office,EU,United States,2011-04-13,2014-11-26,42,28479.1674,7410.0053,678.0754142857144,26.01903769138981,2011-04,1,32.26829268292683,4,37,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,5,12,35,1358,Bill Eplett,0,2011,20110413
BILL_OVERFELT,Corporate,APAC,United States,2011-10-13,2014-12-10,26,8092.4907,415.21969999999993,311.24964230769234,5.1309258841656735,2011-10,1,46.16,1,20,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,1,1,5,21,1175,Bill Overfelt,0,2011,20111013
BILL_SHONELY,Corporate,LATAM,Brazil,2011-05-04,2014-12-31,31,23508.65596,5968.90736,758.3437406451613,25.39025357364581,2011-05,1,44.56666666666667,1,26,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,2,5,12,0,1337,Bill Shonely,0,2011,20110504
